sample_idx,natoms,energy_error,forces_error,hessian_error,hessian_mre,asymmetry_error,true_asymmetry_error,eigval_mae,eigval1_mae,eigval2_mae,eigvec1_mae,eigvec2_mae,eigvec1_cos,eigvec2_cos,time,memory,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_mae_eckart,eigvec2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart
859,14,10851.1767578125,0.0497924797236919,0.0751919597387313,0.9632760882377625,0.0,3.8162990676937625e-05,0.1865416914224624,0.3015684485435486,0.2391508370637893,0.0508056208491325,0.1261708885431289,0.8907254934310913,0.5372864007949829,39.79587173461914,565.664256,2,0,0,1,0,2,0,0,1,0,1,0.0482,0.2049,0.0025,0.028,0.0213,0.9752,0.9865
860,18,13759.67578125,0.0140545861795544,0.0234092380851507,1.0576565265655518,0.0,2.2290829292614944e-05,0.1053377762436866,0.0789287090301513,0.0135676860809326,0.0630387365818023,0.0153299616649746,0.995883285999298,0.9887133836746216,40.42444610595703,634.690048,3,0,0,0,1,3,0,0,0,1,1,0.0213,0.0055,0.0369,0.0205,0.016,0.9795,0.9754
861,20,9732.21484375,0.0458602607250213,0.0440411865711212,15.815117835998535,0.0,1.0819811905093957e-05,0.1966891884803772,0.1336569786071777,0.2155262231826782,0.0220854375511407,0.1485004872083664,0.9746475219726562,0.1160282790660858,45.09388732910156,668.61056,7,0,0,0,1,6,0,0,0,1,0,0.0835,0.0987,0.0894,0.1266,0.0884,0.9855,0.4465
862,16,11346.7138671875,0.0349346064031124,0.0561034269630909,3.722412109375,0.0,5.529844202101231e-05,0.1770507395267486,0.3999133706092834,0.0852069556713104,0.2261639088392257,0.2032146155834198,0.93831205368042,0.3897104859352112,38.87916946411133,600.906752,2,0,0,1,0,2,0,0,1,0,1,0.0293,0.0428,0.004,0.0258,0.2288,0.9759,0.9834
863,23,12584.4375,0.0103136589750647,0.0940694585442543,14.257930755615234,0.0,8.436766620434355e-06,0.8165655136108398,8.626545906066895,2.1073102951049805,0.1306208223104477,0.1410527527332306,0.1020467430353164,0.2284619212150573,46.72102355957031,719.191552,8,0,0,0,1,6,0,0,0,1,0,0.1221,0.1256,0.1221,0.1273,0.1325,0.4295,0.0755
864,13,8805.302734375,0.0428245700895786,0.0699051842093467,0.6261091828346252,0.0,4.266976611688733e-05,0.158586710691452,0.6364028453826904,0.0001693367958068,0.0151781365275383,0.0781441703438758,0.9932366013526917,0.8516390919685364,52.35017776489258,552.052224,2,0,0,1,0,2,0,0,1,0,1,0.0343,0.0461,0.0413,0.2598,0.241,0.9882,0.9901
865,16,8863.2890625,0.0302363913506269,0.0518032386898994,0.9965108036994934,0.0,1.9847519070026465e-05,0.1263940930366516,0.325908899307251,0.0653924643993377,0.0158301442861557,0.0558817684650421,0.989439845085144,0.8628380298614502,48.05939102172852,598.89152,3,0,0,0,1,2,0,0,1,0,0,0.0246,4.0227e-05,0.0251,0.0135,0.0132,0.9936,0.9933
866,16,8401.3330078125,0.0084163472056388,0.0129237715154886,6.67149829864502,0.0,1.2443361811165232e-05,0.0579124800860881,0.0154893398284912,0.064935877919197,0.0149864163249731,0.0393245369195938,0.9919942617416382,0.9185830354690552,41.186302185058594,599.762944,4,0,0,0,1,4,0,0,0,1,1,0.0168,0.0113,0.0039,0.0152,0.0433,0.9913,0.9168
867,25,11504.294921875,0.0181059595197439,0.0587677732110023,36.84675979614258,0.0,9.781108929018956e-06,0.3356916010379791,3.4729323387146,1.413743257522583,0.1443458199501037,0.1131453588604927,0.1581777036190033,0.0171098317950963,47.35897445678711,752.042496,6,0,0,0,1,5,0,0,0,1,0,0.0852,0.0441,0.0408,0.0214,0.076,0.9741,0.6652
868,14,8830.0205078125,0.0792870968580246,0.0995703190565109,1.3824703693389893,0.0,6.98189323884435e-05,0.2638940513134002,0.1822124719619751,0.1628071367740631,0.2183813005685806,0.0882328003644943,0.9635014533996582,0.7044494152069092,52.751102447509766,568.922112,4,0,0,0,1,3,0,0,0,1,0,0.04,0.0065,0.0448,0.0319,0.0168,0.9721,0.9902
869,21,12447.28515625,0.1923825144767761,0.1119547858834266,3.927529573440552,0.0,2.451368345646188e-05,0.2852568924427032,0.0436338186264038,0.0051099061965942,0.0610764399170875,0.0507016107439994,0.7163679003715515,0.8303811550140381,52.837345123291016,683.436544,5,0,0,0,1,5,0,0,0,1,1,0.1113,0.0448,0.0794,0.0187,0.18,0.9702,0.8674
870,24,11034.1484375,0.0361136347055435,0.0399496853351593,12.691801071166992,0.0,1.918853376992047e-05,0.1457431018352508,0.2007506489753723,0.5979093313217163,0.0433360487222671,0.1154776960611343,0.888397216796875,0.1534109115600586,48.32563018798828,739.367936,6,0,0,0,1,6,0,0,0,1,1,0.0612,0.0014,0.1449,0.1405,0.094,0.5543,0.4058
871,20,10402.0205078125,0.0183460470288991,0.0244896914809942,5.637777328491211,0.0,1.2733741641568486e-05,0.0902492702007293,0.031805396080017,0.1174078583717346,0.0348767377436161,0.1892680078744888,0.9370242357254028,0.7646979093551636,56.806400299072266,670.647808,3,0,0,0,1,4,0,0,0,1,0,0.0199,0.0341,0.0083,0.0336,0.0897,0.9475,0.618
872,19,9367.2099609375,0.0061377752572298,0.0138524631038308,2.252025604248047,0.0,8.711927875992842e-06,0.0398613549768924,0.1209245473146438,0.0228282362222671,0.1049833968281745,0.1918977499008178,0.4516337215900421,0.7134710550308228,51.02598571777344,651.195904,4,0,0,0,1,4,0,0,0,1,1,0.0203,0.019,0.016,0.1687,0.126,0.2254,0.4701
873,19,8921.7021484375,0.0179734770208597,0.0254699736833572,0.8702853322029114,0.0,1.2856509783887304e-05,0.0480371937155723,0.0176655054092407,0.0131148099899292,0.0115589406341314,0.0375885814428329,0.9938215017318726,0.9329594373703004,44.781856536865234,650.949632,3,0,0,0,1,3,0,0,0,1,1,0.0136,0.0186,0.0344,0.0041,0.0348,0.9988,0.946
874,17,9437.080078125,0.0133987786248326,0.0171227362006902,1.3416743278503418,0.0,1.8268170606461357e-05,0.0432152934372425,0.0570700764656066,0.0121674537658691,0.0116017730906605,0.0125988395884633,0.9946576952934264,0.994065761566162,41.225215911865234,617.608704,3,0,0,0,1,3,0,0,0,1,1,0.0221,0.0101,0.0012,0.0056,0.0079,0.9986,0.9979
875,13,10842.9658203125,0.0956481099128723,0.1385720372200012,4.104280948638916,0.0,8.668145892443135e-05,0.464792400598526,0.5206179022789001,0.4751550257205963,0.121001660823822,0.2087077647447586,0.6016537547111511,0.2615659534931183,38.32524871826172,549.874688,0,1,0,0,0,0,0,1,0,0,1,0.0479,0.0041,0.0054,0.0224,0.024,0.9885,0.9842
876,21,12449.2646484375,0.0080196782946586,0.0162888169288635,2.9653565883636475,0.0,9.839632184593938e-06,0.0567572005093097,0.0675608366727829,0.0123678892850875,0.1356584131717682,0.0926402509212493,0.228604644536972,0.1782852709293365,43.59884643554688,683.11296,3,0,0,0,1,3,0,0,0,1,1,0.0195,0.0014,0.0014,0.0098,0.1488,0.9955,0.9929
877,12,6759.41064453125,0.2963563203811645,0.3081310093402862,2.4249162673950195,0.0,0.0001662351423874,0.5823060274124146,0.2209155559539795,0.0484898090362548,0.095666617155075,0.2246406823396682,0.7222117781639099,0.2876692712306976,37.70256042480469,534.199296,4,0,0,0,1,7,0,0,0,1,0,0.3151,0.2651,0.2144,0.0992,0.1587,0.7004,0.3129
878,19,9827.5126953125,0.1423740833997726,0.1455298364162445,9.52767562866211,0.0,2.535073690523859e-05,0.7474156022071838,2.1271538734436035,5.400306701660156,0.0430748686194419,0.1196672245860099,0.8877604603767395,0.0208309181034564,40.3372802734375,648.947712,6,0,0,0,1,6,0,0,0,1,1,0.1234,0.232,0.1784,0.0161,0.1448,0.9865,0.0552
879,8,5221.31884765625,0.0268001835793256,0.0588918253779411,0.4315769374370575,0.0,0.000136508300784,0.137119859457016,0.764655590057373,0.0376884043216705,0.0071537340991199,0.2900723218917846,0.9990547299385072,0.9885902404785156,35.698814392089844,465.601024,1,0,1,0,0,1,1,0,0,0,1,0.049,0.2402,0.0168,0.0117,0.0043,0.9981,0.9997
880,10,8095.3857421875,0.0458454862236976,0.085506185889244,0.7791905403137207,0.0,6.561849295394495e-05,0.1494850814342498,0.5897601842880249,0.1021935045719146,0.3079158961772918,0.3000700771808624,0.9627857208251952,0.856921911239624,36.12876892089844,495.043072,2,0,0,1,0,2,0,0,1,0,1,0.0375,0.0922,0.0233,0.0169,0.313,0.9931,0.9771
881,20,8824.4775390625,0.157366544008255,0.1346050649881363,3.450173139572144,0.0,2.1767391444882375e-05,0.5192161202430725,10.482994079589844,0.7349947690963745,0.0119446767494082,0.0986513197422027,0.9906033277511596,0.3235970437526703,45.32223892211914,666.438144,5,0,0,0,1,6,0,0,0,1,0,0.1098,1.1339,0.0569,0.1928,0.1541,0.9801,0.9409
882,22,14495.8251953125,0.0160836651921272,0.0228887759149074,1.2447607517242432,0.0,1.0243549695587715e-05,0.0486864447593688,0.0528061985969543,0.0281932651996612,0.0335879772901535,0.1646812260150909,0.9257009625434875,0.8862160444259644,47.13443374633789,702.536192,2,0,0,1,0,2,0,0,1,0,1,0.0167,0.0103,0.0052,0.0109,0.0281,0.9876,0.9554
883,19,10943.375,0.0153055572882294,0.0291451252996921,11.45020580291748,0.0,1.7063188352040015e-05,0.0815559178590774,0.0548288822174072,0.1189828515052795,0.0040655476041138,0.1430144309997558,0.9991424083709716,0.0678277462720871,56.48384094238281,652.740608,4,0,0,0,1,4,0,0,0,1,1,0.0365,0.0355,0.053,0.1215,0.0369,0.9818,0.9183
884,20,10402.08203125,0.0473124682903289,0.0563143044710159,3.2138783931732178,0.0,2.36566411331296e-05,0.2019944489002227,0.0114893317222595,0.3843212723731994,0.1125312224030494,0.1402237266302108,0.4313007593154907,0.034859076142311,51.88380813598633,668.886016,3,0,0,0,1,3,0,0,0,1,1,0.061,0.0314,0.0035,0.1949,0.1527,0.5777,0.5077
885,14,9840.7197265625,0.0160926692187786,0.0331875495612621,0.9532408714294434,0.0,3.1224557460518554e-05,0.0661857575178146,0.0045702755451202,0.059586614370346,0.0455214716494083,0.1885251253843307,0.9329967498779296,0.1655969321727752,39.77318572998047,566.296064,1,0,1,0,0,1,1,0,0,0,1,0.0116,0.0021,0.0081,0.0085,0.014,0.998,0.9938
886,15,11321.0380859375,0.0617315135896205,0.0721481516957283,1.2737550735473633,0.0,7.595295028295368e-05,0.1995114833116531,1.811741828918457,0.0320399403572082,0.0163722690194845,0.0303613878786563,0.9888288974761964,0.9692553281784058,40.50048065185547,581.38368,4,0,0,0,1,4,0,0,0,1,1,0.0561,0.1195,0.0837,0.1786,0.1185,0.4416,0.4356
887,19,10377.1689453125,0.1010170429944992,0.0530442185699939,2.5712549686431885,0.0,1.8731643649516627e-05,0.2093932181596756,1.9296892881393437,0.1774522364139557,0.02582230232656,0.1296974867582321,0.9557874202728271,0.0481616035103797,42.97011184692383,649.718784,4,0,0,0,1,3,0,0,0,1,0,0.1388,1.8884,0.0041,0.0259,0.0173,0.9522,0.9879
888,13,8805.203125,0.0133508341386914,0.0235100761055946,0.5409567952156067,0.0,2.532782127673272e-05,0.0621232278645038,0.0457751750946044,0.0821880102157592,0.1987552046775818,0.0796182379126548,0.7211508750915527,0.7001649141311646,37.90438461303711,550.494208,3,0,0,0,1,3,0,0,0,1,1,0.0178,0.0006,0.0055,0.2069,0.1094,0.999,0.6726
889,20,11412.291015625,0.0172322168946266,0.0340741239488124,9.32602310180664,0.0,1.6985428374027833e-05,0.1593976318836212,0.7482835054397583,0.2340269088745117,0.1229017302393913,0.1205583736300468,0.3435882925987243,0.1191335618495941,43.14022445678711,667.126272,4,0,0,0,1,4,0,0,0,1,1,0.0419,0.0011,0.0364,0.0094,0.1976,0.9942,0.8739
890,20,9938.3662109375,0.1581441015005111,0.126301422715187,1.8406758308410645,0.0,9.28827139432542e-05,0.4660286605358124,0.920261025428772,0.7984862327575684,0.1567113995552063,0.1127324923872947,0.0907918363809585,0.3307744264602661,43.440128326416016,669.162496,6,0,0,0,1,4,0,0,0,1,0,0.2003,0.0828,0.0376,0.1396,0.1603,0.2282,0.2026
891,18,8895.537109375,0.1426388323307037,0.1001917719841003,6.457001686096191,0.0,2.2079699192545377e-05,0.259953886270523,0.7669808864593506,0.174347698688507,0.120348073542118,0.1390255540609359,0.2640633881092071,0.0571475028991699,41.40166473388672,636.45184,7,0,0,0,1,5,0,0,0,1,0,0.1146,0.094,0.0482,0.1307,0.1508,0.1584,0.0783
892,24,11034.5322265625,0.0120013551786541,0.0338801927864551,11.37353515625,0.0,1.0669367839000188e-05,0.1152378320693969,0.4118770956993103,0.2919544577598572,0.1073869243264198,0.1362642794847488,0.4148589074611664,0.0357777550816535,45.57414245605469,737.458176,8,0,0,0,1,8,0,0,0,1,1,0.0512,0.0114,0.0116,0.1379,0.1158,0.7095,0.2578
893,16,7852.58984375,0.0274482201784849,0.0496272854506969,1.06230628490448,0.0,2.841351306415163e-05,0.122664138674736,0.3135758340358734,0.0553528219461441,0.2243042886257171,0.1626740992069244,0.800125002861023,0.157445803284645,55.659423828125,602.934272,1,0,1,0,0,2,0,0,1,0,0,0.0274,0.0111,0.0829,0.0046,0.0605,0.9992,0.8797
894,16,9770.3525390625,0.0333508178591728,0.0579946376383304,6.914551258087158,0.0,1.7149477571365424e-05,0.1456466764211654,0.2121070921421051,0.0832988619804382,0.2268916368484497,0.1611305177211761,0.7874157428741455,0.0501058995723724,47.25167846679688,599.763968,2,0,0,1,0,2,0,0,1,0,1,0.0489,0.0225,0.0075,0.0692,0.125,0.8115,0.4325
895,17,7757.45068359375,0.0148442257195711,0.0252722613513469,1.1424105167388916,0.0,1.7620368453208357e-05,0.077344611287117,0.0331923067569732,0.0973357856273651,0.0843162834644317,0.0706893429160118,0.7196692228317261,0.6908155083656311,40.2503662109375,616.553472,4,0,0,0,1,4,0,0,0,1,1,0.0272,0.0059,0.0399,0.0053,0.0057,0.9991,0.9988
896,12,12394.041015625,0.0321174897253513,0.0520804673433303,0.9027436971664428,0.0,0.0001562539400765,0.1305180490016937,0.0307732820510864,0.2589554190635681,0.0507288500666618,0.0885762497782707,0.913979470729828,0.7486991882324219,38.86387252807617,532.132864,2,0,0,1,0,2,0,0,1,0,1,0.0376,0.0095,0.0735,0.1743,0.07,0.9933,0.872
897,26,13551.1318359375,0.0196182057261466,0.0468255691230297,44.56974029541016,0.0,1.3788608157483395e-05,0.2204281985759735,0.1015095710754394,2.2009410858154297,0.1379863619804382,0.1362366080284118,0.92890727519989,0.0897922441363334,50.065406799316406,768.029184,6,0,0,0,1,7,0,0,0,1,0,0.0542,0.0049,0.1058,0.1211,0.1134,0.9696,0.0173
898,16,8759.2470703125,0.0292978398501873,0.0397748537361621,7.899658203125,0.0,1.998982952500228e-05,0.155099555850029,0.0505067706108093,0.1995628774166107,0.127940222620964,0.13453409075737,0.3718561828136444,0.129036009311676,54.45734405517578,603.437568,2,0,0,1,0,3,0,0,0,1,0,0.0579,0.0752,0.0342,0.0214,0.195,0.9846,0.9743
899,11,8669.1767578125,0.0269768852740526,0.0544274263083934,0.6255426406860352,0.0,0.0001679983834037,0.1381416320800781,0.0676479935646057,0.0177364647388458,0.0660070851445198,0.0474245548248291,0.8955951929092407,0.9446216821670532,46.08287811279297,513.924608,2,0,0,1,0,2,0,0,1,0,1,0.0184,0.0077,0.0063,0.3138,0.0286,0.9836,0.9739
900,13,7794.6826171875,0.0953977853059768,0.1503274142742157,2.422991275787353,0.0,0.0002161524753319,0.3898445665836334,2.261260986328125,0.4354513883590698,0.0179656036198139,0.068241573870182,0.9870809316635132,0.881104588508606,36.0366096496582,548.350464,3,0,0,0,1,3,0,0,0,1,1,0.0614,0.3745,0.0047,0.0243,0.0201,0.9809,0.987
901,18,8793.3017578125,0.0092539088800549,0.0129114473238587,1.0397822856903076,0.0,1.4370688404596876e-05,0.0340879671275615,0.0107154846191406,0.0267867445945739,0.157806783914566,0.0686300173401832,0.9687142372131348,0.6883478760719299,41.49964904785156,634.425856,5,0,0,0,1,5,0,0,0,1,1,0.0145,0.0201,0.0136,0.0201,0.0603,0.9786,0.8287
902,17,9333.6220703125,0.0078292787075042,0.0159577634185552,0.7338634133338928,0.0,1.36015751195373e-05,0.0393226481974124,0.0250714793801307,0.025696612894535,0.0691802650690078,0.1493307203054428,0.7340693473815918,0.090066485106945,40.09052658081055,617.18528,2,0,0,1,0,2,0,0,1,0,1,0.0117,0.0088,0.0097,0.0142,0.0646,0.993,0.8462
903,16,7286.96337890625,0.1046071276068687,0.1060723960399627,1.8845181465148928,0.0,4.826147414860316e-05,0.2642823457717895,0.0672796964645385,0.0938159674406051,0.1672319173812866,0.1320126950740814,0.18069788813591,0.4310876131057739,41.07673645019531,600.03072,3,0,0,0,1,2,0,0,1,0,0,0.1156,0.0544,0.0093,0.1743,0.1283,0.4292,0.4431
904,19,10376.4150390625,0.0262348614633083,0.0277225729078054,1.2399049997329712,0.0,1.3070662134850863e-05,0.085095390677452,0.2075917720794677,0.0800012052059173,0.1816421598196029,0.0408189967274665,0.9931942224502563,0.8999388813972473,42.05270385742188,650.043392,3,0,0,0,1,3,0,0,0,1,1,0.0238,0.0291,0.0087,0.01,0.1741,0.9959,0.8989
905,20,9391.37890625,0.0462265498936176,0.0748377814888954,2.2115702629089355,0.0,3.866720726364292e-05,0.3293788433074951,5.1405181884765625,0.2262655049562454,0.1443419903516769,0.1372418254613876,0.9939218759536744,0.1048895716667175,44.83379364013672,668.996096,3,0,0,0,1,3,0,0,0,1,1,0.0457,0.6112,0.0048,0.0113,0.018,0.994,0.9849
906,21,8955.0830078125,0.0317998118698596,0.0224285535514354,1.2269225120544434,0.0,7.274432846315904e-06,0.0780799761414527,0.4119768142700195,0.0678528547286987,0.0115150287747383,0.061064176261425,0.988412618637085,0.7416940331459045,44.4139518737793,685.318144,4,0,0,0,1,4,0,0,0,1,1,0.0241,0.1981,0.0191,0.0153,0.0104,0.982,0.994
907,15,9299.8212890625,0.0708866715431213,0.1243814602494239,4.097480773925781,0.0,0.0001019691117107,0.3158615529537201,1.0989807844161987,0.1361574828624725,0.0425108484923839,0.1039112508296966,0.895055890083313,0.6280087828636169,39.47283172607422,584.324096,4,0,0,0,1,3,0,0,0,1,0,0.0548,0.1304,0.0167,0.0372,0.0406,0.9493,0.9533
908,17,9795.4365234375,0.0205475967377424,0.0356106273829937,1.193397879600525,0.0,2.0031835447298363e-05,0.0759092271327972,0.0616142749786376,0.0366048067808151,0.1913876384496688,0.2095958441495895,0.9716588258743286,0.969099760055542,40.407039642333984,616.18944,2,0,0,1,0,2,0,0,1,0,1,0.0165,0.0038,0.0029,0.0204,0.0149,0.9837,0.9898
909,16,10884.6884765625,0.0137990182265639,0.0244207046926021,2.540637493133545,0.0,2.755320383585058e-05,0.0672250837087631,0.062109351158142,0.0905988663434982,0.0212267190217971,0.0864580199122428,0.9837786555290222,0.7210568189620972,39.82508850097656,600.050688,3,0,0,0,1,3,0,0,0,1,1,0.0322,0.0161,0.0239,0.0227,0.0333,0.9626,0.953
910,18,11379.892578125,0.0150018110871315,0.026993541046977,2.0616416931152344,0.0,2.9132526833564043e-05,0.0896639823913574,0.00105482339859,0.0707939863204956,0.1333133578300476,0.1138950809836387,0.2711291909217834,0.1088975146412849,41.92572784423828,635.22816,4,0,0,0,1,4,0,0,0,1,1,0.0376,0.0464,0.085,0.1503,0.0622,0.86,0.7678
911,18,9907.46875,0.0100857121869921,0.0152587704360485,1.3067231178283691,0.0,1.7478827430750243e-05,0.0546541959047317,0.0157834887504577,0.0074379444122314,0.0075497445650398,0.0109005728736519,0.9969758987426758,0.9943857192993164,42.72127914428711,635.769856,4,0,0,0,1,4,0,0,0,1,1,0.0197,0.0049,0.0025,0.1975,0.0134,0.991,0.9908
912,8,8064.30029296875,0.4478960037231445,0.5520437955856323,1.243061065673828,0.0,0.0005990047357045,1.1746430397033691,4.017492294311523,1.1464694738388062,0.0285703726112842,0.0654844045639038,0.9846124649047852,0.9250255823135376,34.77312088012695,465.43616,3,0,0,0,1,3,0,0,0,1,1,0.182,0.4501,0.1015,0.3408,0.0517,0.9742,0.9598
913,23,9893.830078125,0.0265456084161996,0.0708099529147148,22.932518005371094,0.0,8.86618818185525e-06,0.4729546308517456,4.330765724182129,1.1784433126449585,0.1394674628973007,0.1276473999023437,0.2182568311691284,0.0856373906135559,43.99814224243164,717.403136,6,0,0,0,1,5,0,0,0,1,0,0.0987,0.1137,0.0935,0.1186,0.1392,0.1552,0.1567
914,28,11562.658203125,0.036001406610012,0.0452614799141883,6.035821914672852,0.0,6.121589649410453e-06,0.1641790717840194,0.5939614772796631,0.6784716248512268,0.0218989644199609,0.1005074232816696,0.96708881855011,0.1189893782138824,65.44403076171875,806.153728,5,0,0,0,1,5,0,0,0,1,1,0.0698,0.115,0.0832,0.0363,0.04,0.8735,0.8533
915,16,8759.7578125,0.0418973490595817,0.049786202609539,23.0141658782959,0.0,3.5895984183298424e-05,0.1781379878520965,0.0840401649475097,0.0536601543426513,0.0189868174493312,0.1490027904510498,0.9599592685699464,0.942410171031952,54.89651107788086,604.532224,6,0,0,0,1,6,0,0,0,1,1,0.0411,0.1635,0.0933,0.1551,0.0408,0.887,0.8863
916,17,9229.5458984375,0.0160479545593261,0.0343683175742626,2.6811013221740723,0.0,1.37276156237931e-05,0.0997238010168075,0.5198502540588379,0.1721374988555908,0.0059453272260725,0.2016820013523101,0.9983301162719728,0.6472538709640503,48.79564666748047,616.422912,1,0,1,0,0,2,0,0,1,0,0,0.0347,0.519,0.0117,0.0051,0.1019,0.9991,0.6292
917,20,11203.8134765625,0.1159061342477798,0.1072194948792457,18.233856201171875,0.0,2.3272328689927235e-05,0.3668332099914551,0.5001428127288818,1.0537011623382568,0.0894070342183113,0.1241413205862045,0.5950888991355896,0.1475120633840561,44.53068923950195,668.255744,5,0,0,0,1,5,0,0,0,1,1,0.1027,0.0701,0.0949,0.0322,0.1243,0.9426,0.0327
918,15,11886.3603515625,0.1908092498779297,0.1888821423053741,1.61286199092865,0.0,0.0001590248721186,0.5251181125640869,8.067590713500977,0.6374000906944275,0.0196601655334234,0.0721589848399162,0.9845701456069946,0.8148658275604248,38.87923049926758,583.015424,3,0,0,0,1,3,0,0,0,1,1,0.1229,0.7141,0.0755,0.0228,0.2145,0.9823,0.9181
919,19,9365.5224609375,0.0521771647036075,0.0454062707722187,1.614931344985962,0.0,1.2376017366477754e-05,0.1229819953441619,1.1909780502319336,0.0001851320266723,0.0075447554700076,0.01025524828583,0.9962556958198548,0.9949418306350708,44.74675369262695,649.67936,4,0,0,0,1,4,0,0,0,1,1,0.0265,0.1978,0.0136,0.008,0.0085,0.9967,0.9965
